ID,Business Name,Trade Name,Sidewalk Cafe Type,License Number,Full Address,Address Building,Address Street Name,City,State,ZIP Code,Borough,Address Location,Phone Number,Lic Area Sq Ft
277,D.E.L. INC,ALEXANDRA,Unenclosed Sidewalk Cafe,1192285,"455 HUDSON ST, NEW YORK, NY 10014",455,HUDSON ST,NEW YORK,NY,10014,Manhattan,,(212) 255-3838,145
102,"DELUXE ON BROADWAY, INC.",DELUXE,Unenclosed Sidewalk Cafe,0999448,"2896 BROADWAY, NEW YORK, NY 10025",2896,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 513-1988,306
93,DE PALINO RESTAURANT CORP.,CITY CRAB & SEAFOOD CO.,Unenclosed Sidewalk Cafe,0979463,"235 PARK AVE S, NEW YORK, NY 10003",235,PARK AVE S,NEW YORK,NY,10003,Manhattan,,(212) 529-3800,169
869,DESSYN BAKERY CORP,MILLEFEUILLE BAKERY CAFE,Unenclosed Sidewalk Cafe,1431733,"552 LAGUARDIA PL, NEW YORK, NY 10012",552,LAGUARDIA PL,NEW YORK,NY,10012,Manhattan,,(212) 533-4698,83
583,"DINOSAUR RESTAURANTS,LLC",DINOSAUR BAR-B-QUE,Unenclosed Sidewalk Cafe,1345179,"2276 12 AVENUE, NEW YORK, NY 10027",2276,12 AVENUE,NEW YORK,NY,10027,Manhattan,,(212) 694-1777,349
936,"DINOSAUR RESTAURANTS, LLC",DINOSAUR BAR-B-QUE,Unenclosed Sidewalk Cafe,1455729,"604 UNION ST, BROOKLYN, NY 11215",604,UNION ST,BROOKLYN,NY,11215,Brooklyn,,(212) 486-6000,517
381,DLS CHICKEN CORP,,Unenclosed Sidewalk Cafe,1246104,"355 AMSTERDAM AVE, NEW YORK, NY 10024",355,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(212) 787-6631,305
1,DMF GRAMERCY ENTERPRISES INC,PETE'S TAVERN       S/C #111,Unenclosed Sidewalk Cafe,0293907,"129 EAST   18 STREET, NEW YORK, NY 10003",129,EAST   18 STREET,NEW YORK,NY,10003,Manhattan,,(212) 473-7676,611
877,DONATO'S ITALIAN BISTRO INC,DONATO'S ITALIAN BISTRO,Unenclosed Sidewalk Cafe,1433268,"3402 BROADWAY, ASTORIA, NY 11106",3402,BROADWAY,ASTORIA,NY,11106,Queens,,(718) 507-4591,154
284,DONATO'S PIZZERIA RESTAURANT CORP,DONATO'S PIZZERIA,Unenclosed Sidewalk Cafe,1199111,"50-22 39 AVE, QUEENS, NY 11377",50-22,39 AVE,QUEENS,NY,11377,Queens,,(718) 507-9049,263
582,"DON PABLO, INC.",,Unenclosed Sidewalk Cafe,1344183,"1725 2ND AVE, NEW YORK, NY 10128",1725,2ND AVE,NEW YORK,NY,10128,Manhattan,,(212) 289-8944,207
900,DUCKS EATERY EV LLC,DUCKS EATERY,Unenclosed Sidewalk Cafe,1440801,"351 E 12TH ST, NEW YORK, NY 10003",351,E 12TH ST,NEW YORK,NY,10003,Manhattan,,(212) 375-8483,134
405,DULJO CORP.,BROTHERS PIZZA,Unenclosed Sidewalk Cafe,1255149,"30-50 14 STREET, QUEENS, NY 11102",30-50,14 STREET,QUEENS,NY,11102,Queens,,(718) 777-1111,126
468,"DUMONT BURGER, LLC",DUMONT BURGER,Unenclosed Sidewalk Cafe,1282391,"314 BEDFORD AVE, BROOKLYN, NY 11249",314,BEDFORD AVE,BROOKLYN,NY,11249,Brooklyn,,(718) 384-6128,288
196,"DUNMORE NEW YORK, INC.",JAKE'S SALOON,Unenclosed Sidewalk Cafe,1139506,"875 TENTH AVENUE, NEW YORK, NY 10019",875,TENTH AVENUE,NEW YORK,NY,10019,Manhattan,,(212) 333-3100,219
23,DYNAMIC MUSIC CORP,OLIVE TREE CAFE,Unenclosed Sidewalk Cafe,0807555,"117 MACDOUGAL ST, NEW YORK, NY 10012",117,MACDOUGAL ST,NEW YORK,NY,10012,Manhattan,,(212) 254-7533,46
150,"EAE, CORP",SIDEWALK BAR & RESTAURANT,Unenclosed Sidewalk Cafe,1076706,"94 AVE A, NEW YORK, NY 10009",94,AVE A,NEW YORK,NY,10009,Manhattan,,(212) 473-7373,482
652,"EAST COUNTY LOUTH, INC",THE PENNY FARTHING,Unenclosed Sidewalk Cafe,1356675,"103 3RD AVE, NEW YORK, NY 10003",103,3RD AVE,NEW YORK,NY,10003,Manhattan,,(212) 358-1902,291
276,EAST PUB INC,PHEBE'S,Enclosed Sidewalk Cafe,1192051,"359-361 BOWERY, NEW YORK, NY 10003",359-361,BOWERY,NEW YORK,NY,10003,Manhattan,,(212) 358-1902,808
797,EAST SIDE BURGERS LLC,BARE BURGER,Unenclosed Sidewalk Cafe,1420350,"1370 1ST AVE, NEW YORK, NY 10021",1370,1ST AVE,NEW YORK,NY,10021,Manhattan,,(347) 419-2285,326
478,EAST SIDE DD 113 LLC,DUNKIN DONUTS / BASKIN ROBBINS,Enclosed Sidewalk Cafe,1283854,"567 3RD AVE, NEW YORK, NY 10016",567,3RD AVE,NEW YORK,NY,10016,Manhattan,FL 5,(212) 532-5003,113
874,EATER EATS CROW LLC,SEL ET GRAS,Unenclosed Sidewalk Cafe,1432786,"131 7TH AVE S, NEW YORK, NY 10014",131,7TH AVE S,NEW YORK,NY,10014,Manhattan,,(718) 689-4722,248
242,E. A. T. IS OWNED BY ELI ZABAR INC.,EAT,Unenclosed Sidewalk Cafe,1172157,"1064 MADISON AVE, NEW YORK, NY 10028",1064,MADISON AVE,NEW YORK,NY,10028,Manhattan,,(212) 772-2011,127
983,EFTIHIA REST INC.,TOM'S RESTAURANT,Unenclosed Sidewalk Cafe,1463606,"2880 BROADWAY, NEW YORK, NY 10025",2880,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 864-6137,453
120,EGG WHITE INC,BLOCKHEADS,Unenclosed Sidewalk Cafe,1023023,"1563 2ND AVE, NEW YORK, NY 10028",1563,2ND AVE,NEW YORK,NY,10028,Manhattan,,(212) 356-0006,175
729,EIGHTY THIRD AND FIRST LLC,,Unenclosed Sidewalk Cafe,1388781,"1593 1ST AVE, NEW YORK, NY 10028",1593,1ST AVE,NEW YORK,NY,10028,Manhattan,,(212) 207-6680,429
288,EKD TAVERN INC,,Unenclosed Sidewalk Cafe,1204137,"450 AMSTERDAM AVE, NEW YORK, NY 10024",450,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(212) 595-5670,99
921,EL CONDE NUEVO BAR & RESTAURANT CORP,EL CONDE RESTAURANT,Enclosed Sidewalk Cafe,1451389,"4139 BROADWAY, NEW YORK, NY 10033",4139,BROADWAY,NEW YORK,NY,10033,Bronx,,(212) 781-3231,280
619,ELEVATED ENTERTAINMENT RESTAURANTS LLC,CORNERSTONE TAVERN/THE STAG'S HEAD,Unenclosed Sidewalk Cafe,1349184,"961 2ND AVE, NEW YORK, NY 10022",961,2ND AVE,NEW YORK,NY,10022,Manhattan,,(212) 888-7403,219
727,"ELI-LILLA, INC.",CAFFE ROMA,Unenclosed Sidewalk Cafe,1388457,"385 BROOME ST, NEW YORK, NY 10013",385,BROOME ST,NEW YORK,NY,10013,Manhattan,,(212) 226-8413,175
208,ELI'S MANHATTAN WAREHOUSE INC.,ELI'S MANHATTAN,Unenclosed Sidewalk Cafe,1159625,"1411 3RD AVE, NEW YORK, NY 10028",1411,3RD AVE,NEW YORK,NY,10028,Manhattan,,(212) 717-8100,87
514,ELORA SPANISH MEXICAN RESTAURANT INC.,ELORA'S RESTAURANT,Unenclosed Sidewalk Cafe,1309926,"272 PROSPECT PARK W, BROOKLYN, NY 11215",272,PROSPECT PARK W,BROOKLYN,NY,11215,Brooklyn,,(646) 256-8987,202
422,EL SAYED 1 CORP.,HORUS KABAB HOUSE,Enclosed Sidewalk Cafe,1272901,"93 AVENUE B, NEW YORK, NY 10009",93,AVENUE B,NEW YORK,NY,10009,Manhattan,AKA 601 EAST 6 STREET,(212) 777-9199,290
360,ELSAYED III CORP.,HORUS CORP,Unenclosed Sidewalk Cafe,1230537,"293 E 10TH ST, NEW YORK, NY 10009",293,E 10TH ST,NEW YORK,NY,10009,Manhattan,,(212) 228-4774,401
230,EMPORIUM BRASIL INC.,EMPORIUM BRASIL CAFE & RESTAURANT,Unenclosed Sidewalk Cafe,1167146,"15 WEST   46 STREET, NEW YORK, NY 10036",15,WEST   46 STREET,NEW YORK,NY,10036,Manhattan,,(212) 764-4545,173
362,ENID'S CORPORATION,ENID'S,Unenclosed Sidewalk Cafe,1233115,"560 MANHATTAN AVENUE, BROOKLYN, NY 11222",560,MANHATTAN AVENUE,BROOKLYN,NY,11222,Brooklyn,,(718) 349-3859,284
815,"ENOLOGO, INC",ENOLOGO,Unenclosed Sidewalk Cafe,1421925,"857 9TH AVE, NEW YORK, NY 10019",857,9TH AVE,NEW YORK,NY,10019,Manhattan,,(212) 956-,44
240,"ENTERPRISE RESTAURANT, LLC.",AMARANTH,Unenclosed Sidewalk Cafe,1170995,"21 E  62ND ST, NEW YORK, NY 10065",21,E  62ND ST,NEW YORK,NY,10065,Manhattan,,(212) 980-6700,102
873,EPHESUS NYC CORP.,BELLINI RESTAURANT,Unenclosed Sidewalk Cafe,1432318,"483 COLUMBUS AVE, NEW YORK, NY 10024",483,COLUMBUS AVE,NEW YORK,NY,10024,Manhattan,,(212) 724-4615,81
318,EP PROPERTIES LTD.,PER LEI RESTAURANT,Unenclosed Sidewalk Cafe,1220381,"1347 2 AVENUE, NEW YORK, NY 10021",1347,2 AVENUE,NEW YORK,NY,10021,Manhattan,,(212) 439-9200,448
282,EROS RESTAURANT CORP,LA MEDITERRANEE,Unenclosed Sidewalk Cafe,1194128,"947 2ND AVE, NEW YORK, NY 10022",947,2ND AVE,NEW YORK,NY,10022,Manhattan,,(212) 755-4155,86
356,ERS ENTERPRISES INC.,,Enclosed Sidewalk Cafe,1229629,"44 WEST   63 STREET, NEW YORK, NY 10023",44,WEST   63 STREET,NEW YORK,NY,10023,Manhattan,,(212) 957-9700,880
905,ETHOS GALLERY 51 LLC,ETHOS,Enclosed Sidewalk Cafe,1444217,"905 1 AVENUE, NEW YORK, NY 10022",905,1 AVENUE,NEW YORK,NY,10022,Manhattan,,(212) 888-4060,292
746,FABLES INC,SCOPELLO,Unenclosed Sidewalk Cafe,1396047,"63 LAFAYETTE AVE, BROOKLYN, NY 11217",63,LAFAYETTE AVE,BROOKLYN,NY,11217,Brooklyn,,(718) 852-1100,143
299,FAITH E.F.I. CORP.,EFFY'S CAFE,Unenclosed Sidewalk Cafe,1217336,"1638 THIRD AVENUE, NEW YORK, NY 10128",1638,THIRD AVENUE,NEW YORK,NY,10128,Manhattan,BETWEEN 91 & 92 STREET,(212) 427-8900,132
801,F-C LLC,CALYER,Unenclosed Sidewalk Cafe,1420945,"90-92 CALYER ST, BROOKLYN, NY 11222",90-92,CALYER ST,BROOKLYN,NY,11222,Brooklyn,,(718) 938-2661,192
32,FEENJON CORP,,Unenclosed Sidewalk Cafe,0855696,"103-105 MACDOUGAL STREET, NEW YORK, NY 10012",103-105,MACDOUGAL STREET,NEW YORK,NY,10012,Manhattan,,(212) 674-6968,175
885,"FELUCCIO, LLC",,Unenclosed Sidewalk Cafe,1434961,"364 PROSPECT AVENUE, BROOKLYN, NY 11215",364,PROSPECT AVENUE,BROOKLYN,NY,11215,Brooklyn,,(718) 232-2667,223
184,FIDDLESTICKS LLC,FIDDLESTICKS,Unenclosed Sidewalk Cafe,1133898,"54-56 GREENWICH AVE, NEW YORK, NY 10011",54-56,GREENWICH AVE,NEW YORK,NY,10011,Manhattan,,(212) 463-0516,323
573,FIG & OLIVE THIRTEEN STREET LLC,FIG & OLIVE,Unenclosed Sidewalk Cafe,1343247,"420 W 13TH ST, NEW YORK, NY 10014",420,W 13TH ST,NEW YORK,NY,10014,Manhattan,,(917) 512-6998,600
226,"FILLIP'S CATERING, INC.",CAFE CHAMPIGNON,Unenclosed Sidewalk Cafe,1165611,"200 7TH AVE, NEW YORK, NY 10011",200,7TH AVE,NEW YORK,NY,10011,Manhattan,,(212) 366-4410,154
192,"FIORELLO'S ROMAN CAFE, INC.",FIORELLO'S ROMAN CAFE,Unenclosed Sidewalk Cafe,1137714,"1 LINCOLN PLAZA, NEW YORK, NY 10023",1,LINCOLN PLAZA,NEW YORK,NY,10023,Manhattan,,(212) 595-5330,575
18,FIRST 69TH ST REALTY CORP,WESTSIDE RESTAURANT E/S/C #417,Enclosed Sidewalk Cafe,0769760,"2020 BROADWAY, NEW YORK, NY 10023",2020,BROADWAY,NEW YORK,NY,10023,Manhattan,,(212) 724-4000,422
143,"FIRST AVENUE BROTHER JIMMY'S, LLC",BROTHER JIMMY'S BBQ,Enclosed Sidewalk Cafe,1067948,"1485 2ND AVE, NEW YORK, NY 10075",1485,2ND AVE,NEW YORK,NY,10075,Manhattan,,(212) 288-0999,346
738,FIRST DACIA CORPORATION,ROMANIAN GARDEN,Unenclosed Sidewalk Cafe,1391233,"4306 43RD AVE, SUNNYSIDE, NY 11104",4306,43RD AVE,SUNNYSIDE,NY,11104,Queens,43-02-28 43RD AVE GRND FLOOR,(718) 786-7894,213
806,FIVE LAMPS CORP,FIVE LAMPS TAVERN,Unenclosed Sidewalk Cafe,1421212,"2756 BROADWAY, NEW YORK, NY 10025",2756,BROADWAY,NEW YORK,NY,10025,Manhattan,,(646) 465-1111,341
749,"FLAGSHIP S B AMSTERDAM NY, LLC",SARAVANA BHAVAN,Unenclosed Sidewalk Cafe,1396587,"413 AMSTERDAM AVE, NEW YORK, NY 10024",413,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(212) 721-7755,198
913,FLB VIKTORIA CORP,FRATELLI LA BUFALA,Enclosed Sidewalk Cafe,1449525,"2161 BROADWAY, NEW YORK, NY 10024",2161,BROADWAY,NEW YORK,NY,10024,Manhattan,,(212) 496-5303,308
256,FLEJ INC.,POMODORO ROSSO,Unenclosed Sidewalk Cafe,1186113,"229 COLUMBUS AVE, NEW YORK, NY 10023",229,COLUMBUS AVE,NEW YORK,NY,10023,Manhattan,,(212) 721-3009,162
16,FOODS FOR JUNIORS INC,JUNIORS RESTAURANT,Enclosed Sidewalk Cafe,0767745,"386 FLATBUSH AVE EXTENSION, BROOKLYN, NY 11201",386,FLATBUSH AVE EXTENSION,BROOKLYN,NY,11201,Brooklyn,,(718) 852-5257,123
853,FORCELLA EATERY INC,,Unenclosed Sidewalk Cafe,1427807,"334 BOWERY, NEW YORK, NY 10012",334,BOWERY,NEW YORK,NY,10012,Manhattan,,(212) 466-3300,144
14,FORTUNATO BROS.CAFE & BAKERY CORP,,Enclosed Sidewalk Cafe,0761576,"289 MANHATTAN AVENUE, BROOKLYN, NY 11211",289,MANHATTAN AVENUE,BROOKLYN,NY,11211,Brooklyn,E/S/C #357,(718) 387-2281,422
178,FOUR GREEN FIELDS LLC,AGAVE,Enclosed Sidewalk Cafe,1131159,"140 7 AVENUE SOUTH, NEW YORK, NY 10014",140,7 AVENUE SOUTH,NEW YORK,NY,10014,Manhattan,,(212) 989-2100,240
320,FOUR GREEN FIELDS LLC.,AGAVE,Unenclosed Sidewalk Cafe,1220688,"140 7TH AVE S, NEW YORK, NY 10014",140,7TH AVE S,NEW YORK,NY,10014,Manhattan,,(212) 989-2100,430
632,FRANCESCA MERCHANTS LLC,PRIME MEAT,Unenclosed Sidewalk Cafe,1352460,"465 COURT ST, BROOKLYN, NY 11231",465,COURT ST,BROOKLYN,NY,11231,Brooklyn,,(718) 403-0033,301
722,"FRANCIS LOUIS, LLC",FRANKIE'S 570 SPUNTINO,Unenclosed Sidewalk Cafe,1387557,"570 HUDSON ST, NEW YORK, NY 10014",570,HUDSON ST,NEW YORK,NY,10014,Manhattan,,(718) 403-0033,324
702,FRANCO-AMERICAN RESTAURANT INVESTMENT GROUP INC,THE TEA SET,Unenclosed Sidewalk Cafe,1383038,"235 WEST   12 STREET, NEW YORK, NY 10014",235,WEST   12 STREET,NEW YORK,NY,10014,Manhattan,,(646) 894-0511,41
45,FRENCH ROAST INC,,Unenclosed Sidewalk Cafe,0907203,"78 WEST   11 STREET, MANHATTAN, NY 10011",78,WEST   11 STREET,MANHATTAN,NY,10011,Manhattan,A/K/A 456 6 AVENUE,(212) 505-7570,157
504,"FRESCO BAGEL, LLC",,Enclosed Sidewalk Cafe,1301779,"1239 1 AVENUE, NEW YORK, NY 10065",1239,1 AVENUE,NEW YORK,NY,10065,Manhattan,,(212) 513-1988,345
725,"FRIEDFIELD BRESLIN, LLC",THE JOHN DORY OYSTER BAR,Unenclosed Sidewalk Cafe,1388245,"1186 BROADWAY, NEW YORK, NY 10001",1186,BROADWAY,NEW YORK,NY,10001,Manhattan,AKA: 16 WEST 29TH ST,(646) 246-,432
572,FRIENDLY FOODS LLC,PULINO'S BAR & PIZZERIA,Unenclosed Sidewalk Cafe,1343045,"282 BOWERY, NEW YORK, NY 10012",282,BOWERY,NEW YORK,NY,10012,Manhattan,,(212) 925-5340,306
686,FULTONGRAND BAR INC,FULTON GRAND,Unenclosed Sidewalk Cafe,1379033,"1011 FULTON STREET, BROOKLYN, NY 11238",1011,FULTON STREET,BROOKLYN,NY,11238,Brooklyn,,(718) 399-8840,365
681,FUSHA 58 INC.,,Unenclosed Sidewalk Cafe,1376636,"1065 1ST AVE, NEW YORK, NY 10022",1065,1ST AVE,NEW YORK,NY,10022,Manhattan,A.K.A 357 E. 58TH ST,(212) 752-8883,107
254,GADBERRY PIZZA INC.,BLEECKER STREET PIZZA,Unenclosed Sidewalk Cafe,1183527,"69-71 7 AVENUE SOUTH, NEW YORK, NY 10014",69-71,7 AVENUE SOUTH,NEW YORK,NY,10014,Manhattan,,(631) 754-6857,70
562,GARI INTERNATIONAL INC.,GARI,Unenclosed Sidewalk Cafe,1337067,"370 COLUMBUS AVE, NEW YORK, NY 10024",370,COLUMBUS AVE,NEW YORK,NY,10024,Manhattan,,(212) 362-4816,191
508,GAT 35 CORP.,DA ANDREA,Unenclosed Sidewalk Cafe,1307585,"35 WEST   13 STREET, NEW YORK, NY 10011",35,WEST   13 STREET,NEW YORK,NY,10011,Manhattan,,(212) 367-1979,168
346,"G.D.P. ENTERPRISES, INC.",AGOZAR,Unenclosed Sidewalk Cafe,1225841,"324 BOWERY, NEW YORK, NY 10012",324,BOWERY,NEW YORK,NY,10012,Manhattan,,(212) 677-6773,111
428,GENINO INC,VICO,Unenclosed Sidewalk Cafe,1276520,"1302 MADISON AVE, NEW YORK, NY 10128",1302,MADISON AVE,NEW YORK,NY,10128,Manhattan,,(212) 867-2222,102
962,GEOGURT LLC,VANILLA SKY,Unenclosed Sidewalk Cafe,1459753,"70-35 AUSTIN ST, QUEENS, NY 11375",70-35,AUSTIN ST,QUEENS,NY,11375,Queens,,(212) 626-6767,245
409,"GEORGE'S SCC, INC",GEORGES RESTAURANT,Enclosed Sidewalk Cafe,1257387,"3000 BUHRE AVENUE, BRONX, NY 10461",3000,BUHRE AVENUE,BRONX,NY,10461,Bronx,,(718) 863-5256,511
278,GIANNINO'S PIZZA CORP.,SAL'S PIZZERIA,Unenclosed Sidewalk Cafe,1192327,"305 COURT ST, BROOKLYN, NY 11231",305,COURT ST,BROOKLYN,NY,11231,Brooklyn,,(718) 852-6890,416
251,"GIGINO, INC.",GIGINO TRATTORIA,Unenclosed Sidewalk Cafe,1177240,"323 GREENWICH ST, NEW YORK, NY 10013",323,GREENWICH ST,NEW YORK,NY,10013,Manhattan,,(212) 431-1112,115
754,G & J CAFE INC.,CAFE CON LECHE,Unenclosed Sidewalk Cafe,1400049,"424 AMSTERDAM AVENUE, NEW YORK, NY 10024",424,AMSTERDAM AVENUE,NEW YORK,NY,10024,Manhattan,,(212) 595-7000,146
88,G.K. RESTAURANT & BAGELS CORP.,BAGEL BOB'S ON YORK,Enclosed Sidewalk Cafe,0976336,"1638 YORK AVE, NEW YORK, NY 10028",1638,YORK AVE,NEW YORK,NY,10028,Manhattan,,(212) 535-3838,185
701,GMT NEW YORK LLC,GMT TAVERN,Unenclosed Sidewalk Cafe,1382861,"142 BLEECKER ST, NEW YORK, NY 10012",142,BLEECKER ST,NEW YORK,NY,10012,Manhattan,,(646) 863-3825,500
596,GNSY LLC,PATISSERIE DES AMBASSASES,Unenclosed Sidewalk Cafe,1346231,"2200-02 FREDERICK DOUGLASS BLVD, NEW YORK, NY 10026",2200-02,FREDERICK DOUGLASS BLVD,NEW YORK,NY,10026,Manhattan,,(212) 666-0078,203
730,GOTHAM YARD CORP,,Unenclosed Sidewalk Cafe,1389433,"1359 1ST AVE, NEW YORK, NY 10021",1359,1ST AVE,NEW YORK,NY,10021,Manhattan,,(212) 517-4445,272
748,GRAHAM CENTRAL CAFE LTD,LA PIAZZETTA,Unenclosed Sidewalk Cafe,1396407,"442 GRAHAM AVE, BROOKLYN, NY 11211",442,GRAHAM AVE,BROOKLYN,NY,11211,Brooklyn,,(718) 349-1627,117
444,GRAMERCY THAI. INC,LANTERN,Unenclosed Sidewalk Cafe,1277779,"311 2 AVENUE, NEW YORK, NY 10003",311,2 AVENUE,NEW YORK,NY,10003,Manhattan,,(212) 529-9819,285
198,"GRAND ENDEAVORS, INC",CLEM'S,Unenclosed Sidewalk Cafe,1145629,"264 GRAND ST, BROOKLYN, NY 11211",264,GRAND ST,BROOKLYN,NY,11211,Brooklyn,,(718) 387-9617,264
501,GREEK KITCHEN INC.,THE GREEK KITCHEN,Enclosed Sidewalk Cafe,1299629,"885-889 10TH AVE, NEW YORK, NY 10019",885-889,10TH AVE,NEW YORK,NY,10019,Manhattan,,(212) 581-4300,447
543,GREENWICH HOTEL RESTURANT LLC,LOCANDA VERDE,Unenclosed Sidewalk Cafe,1319263,"377 GREENWICH ST, NEW YORK, NY 10013",377,GREENWICH ST,NEW YORK,NY,10013,Manhattan,,(212) 533-7000,570
132,GREENWICH VILLAGE BISTRO LTD,GREENWICH VILLAGE BISTRO,Unenclosed Sidewalk Cafe,1030835,"13 CARMINE ST, NEW YORK, NY 10014",13,CARMINE ST,NEW YORK,NY,10014,Manhattan,,(212) 206-9777,130
322,GRILL 21 LLC,GRILL 21,Unenclosed Sidewalk Cafe,1221004,"346 E 21ST ST, NEW YORK, NY 10010",346,E 21ST ST,NEW YORK,NY,10010,Manhattan,,(212) 473-5950,108
717,GRILLADE LLC,,Unenclosed Sidewalk Cafe,1385577,"28 7TH AVE SOUTH, NEW YORK, NY 10014",28,7TH AVE SOUTH,NEW YORK,NY,10014,Manhattan,,(212) 969-3822,197
122,"GRILLO, LTD",HENRY'S,Unenclosed Sidewalk Cafe,1025180,"2745 BROADWAY, NEW YORK, NY 10025",2745,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 866-0600,680
505,"GROOVE ENTERPRISES,INC.",GROOVE,Unenclosed Sidewalk Cafe,1305277,"125 MACDOUGAL ST, NEW YORK, NY 10012",125,MACDOUGAL ST,NEW YORK,NY,10012,Manhattan,,(212) 254-9393,77
200,GROTTA AZZURRA INN INC.,,Unenclosed Sidewalk Cafe,1150943,"177 MULBERRY ST, NEW YORK, NY 10013",177,MULBERRY ST,NEW YORK,NY,10013,Manhattan,,(212) 925-8775,326
906,GUEROS RESTAURANT INC.,,Unenclosed Sidewalk Cafe,1444657,"605 PROSPECT PLACE, BROOKLYN, NY 11238",605,PROSPECT PLACE,BROOKLYN,NY,11238,Brooklyn,,(718) 488-7253,184
549,GULLUOGLU LLC,,Unenclosed Sidewalk Cafe,1323044,"982 2ND AVE, NEW YORK, NY 10022",982,2ND AVE,NEW YORK,NY,10022,Manhattan,,(212) 813-0500,163
700,"GUSTO GRILLED ORGANICS, INC",GUSTO ORGANICS,Unenclosed Sidewalk Cafe,1382533,"519-523 6 AVENUE, NEW YORK, NY 10011",519-523,6 AVENUE,NEW YORK,NY,10011,Manhattan,,(212) 202-0861,240
459,G.V.S BAKERY INC,MARTHA'S COUNTRY BAKERY,Unenclosed Sidewalk Cafe,1280485,"3621 DITMARS BLVD, ASTORIA, NY 11105",3621,DITMARS BLVD,ASTORIA,NY,11105,Queens,,(718) 726-6969,453
927,G.V.S. BAKERY INC.,MARTHA'S BAKERY,Enclosed Sidewalk Cafe,1454223,"3621 DITMARS BOULEVARD, ASTORIA, NY 11105",3621,DITMARS BOULEVARD,ASTORIA,NY,11105,Queens,,(718) 726-6969,285
117,GYRO KING FOODS CORP.,,Unenclosed Sidewalk Cafe,1015214,"50 E FORDHAM RD, BRONX, NY 10468",50,E FORDHAM RD,BRONX,NY,10468,Bronx,A/K/A 2450 WALTON AVE,(718) 489-8050,127
308,HAILEY GRACE CORP,GENISIS BAR & RESTAURANT,Unenclosed Sidewalk Cafe,1219287,"1708 2ND AVE, NEW YORK, NY 10128",1708,2ND AVE,NEW YORK,NY,10128,Manhattan,,(212) 348-5500,227
394,"HAIRY MONK,CORP.",JOHNNY FOXES,Unenclosed Sidewalk Cafe,1251443,"1546 2 AVENUE, NEW YORK, NY 10028",1546,2 AVENUE,NEW YORK,NY,10028,Manhattan,,(917) 676-7817,180
455,"HALF PINT ON THOMPSON, LLC",THE HALF PINT,Unenclosed Sidewalk Cafe,1279573,"234 THOMPSON STREET, NEW YORK, NY 10012",234,THOMPSON STREET,NEW YORK,NY,10012,Manhattan,,(212) 260-1088,148
961,HARLEM HOSPITALITIES LLC.,JADO SUSHI,Unenclosed Sidewalk Cafe,1459433,"2110 FREDERICK DOUGLASS BOULEVARD, NEW YORK, NY 10026",2110,FREDERICK DOUGLASS BOULEVARD,NEW YORK,NY,10026,Manhattan,,(212) 866-2118,273
156,HARRISON GREENWICH LLC,THE HARRISON,Unenclosed Sidewalk Cafe,1096353,"355 GREENWICH ST, NEW YORK, NY 10013",355,GREENWICH ST,NEW YORK,NY,10013,Manhattan,,(917) 415-7030,467
126,HARU AMSTERDAM AVENUE CORP.,HARU,Unenclosed Sidewalk Cafe,1027125,"433 AMSTERDAM AVE, NEW YORK, NY 10024",433,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(212) 579-5655,291
169,"HARU TOO, INC.",HARU SAKE BAR,Unenclosed Sidewalk Cafe,1106426,"1327 3RD AVE, NEW YORK, NY 10021",1327,3RD AVE,NEW YORK,NY,10021,Manhattan,,() -,360
345,HAVANA CENTRAL NY 3 LLC,HAVANA CENTRAL AT THE WEST END,Unenclosed Sidewalk Cafe,1225525,"2911 BROADWAY, NEW YORK, NY 10025",2911,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 662-8830,349
118,HAVELI RESTAURANT INC.,HAVELI,Unenclosed Sidewalk Cafe,1020216,"100 2ND AVE, NEW YORK, NY 10003",100,2ND AVE,NEW YORK,NY,10003,Manhattan,,(212) 982-0533,179
563,"H.B RESTAURANT GROUP, INC.",,Enclosed Sidewalk Cafe,1338515,"2596 BROADWAY, NEW YORK, NY 10025",2596,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 865-0400,344
915,HEAVY WOODS LLC,HEAVEY WOODS,Unenclosed Sidewalk Cafe,1450583,"50 WYCKOFF AVE, BROOKLYN, NY 11237",50,WYCKOFF AVE,BROOKLYN,NY,11237,Brooklyn,,(929) 234-3500,245
99,"HELEDONA, INC",OLYMPIC FLAME DINER,Enclosed Sidewalk Cafe,0984345,"200 W 60TH ST, NEW YORK, NY 10023",200,W 60TH ST,NEW YORK,NY,10023,Manhattan,,(212) 581-5259,328
590,HELL'S KITCHEN CREAM & SUGAR INC,,Unenclosed Sidewalk Cafe,1345738,"626 10 AVE, NEW YORK, NY 10036",626,10 AVE,NEW YORK,NY,10036,Manhattan,,(212) 399-4450,153
